0,0
0,0
0.0038652,0.19901
0.0077304,0.39802
0.011596,0.59704
0.015461,0.79605
0.019326,0.99506
0.024004,1.198
0.028682,1.4009
0.033359,1.6038
0.038037,1.8067
0.042715,2.0096
0.047957,2.2156
0.053198,2.4215
0.05844,2.6275
0.063682,2.8334
0.068924,3.0394
0.074908,3.248
0.080892,3.4566
0.086876,3.6652
0.09286,3.8738
0.098844,4.0824
0.10565,4.293
0.11245,4.5037
0.11925,4.7144
0.12606,4.9251
0.13286,5.1357
0.13987,5.3477
0.14688,5.5597
0.15388,5.7716
0.16089,5.9836
0.1679,6.1956
0.17454,6.4082
0.18118,6.6209
0.18782,6.8335
0.19446,7.0461
0.2011,7.2588
0.20682,7.4711
0.21253,7.6835
0.21824,7.8958
0.22396,8.1081
0.22967,8.3204
0.23401,8.5317
0.23835,8.7429
0.24269,8.9541
0.24703,9.1654
0.25137,9.3766
0.2551,9.5874
0.25884,9.7982
0.26257,10.009
0.26631,10.22
0.27004,10.43
0.27432,10.642
0.27859,10.853
0.28287,11.064
0.28714,11.276
0.29142,11.487
0.29653,11.7
0.30165,11.912
0.30676,12.125
0.31187,12.337
0.31699,12.549
0.32347,12.764
0.32996,12.978
0.33645,13.193
0.34294,13.407
0.34943,13.621
0.35854,13.838
0.36765,14.055
0.37676,14.272
0.38587,14.489
0.39498,14.706
0.40775,14.926
0.42051,15.147
0.43328,15.367
0.44604,15.587
0.45881,15.807
0.4768,16.032
0.49479,16.256
0.51278,16.481
0.53077,16.705
0.54876,16.929
0.57315,17.159
0.59753,17.388
0.62192,17.618
0.64631,17.847
0.6707,18.077
0.70019,18.311
0.72968,18.544
0.75917,18.778
0.78866,19.012
0.81816,19.246
0.85069,19.484
0.88322,19.721
0.91575,19.959
0.94828,20.196
0.98081,20.434
1.0148,20.674
1.0488,20.915
1.0828,21.155
1.1168,21.396
1.1508,21.636
1.1851,21.879
1.2195,22.122
1.2538,22.365
1.2882,22.608
1.3225,22.851
1.3549,23.096
1.3873,23.341
1.4197,23.586
1.4521,23.83
1.4845,24.075
1.512,24.321
1.5394,24.567
1.5668,24.813
1.5943,25.059
1.6217,25.305
1.6485,25.551
1.6753,25.798
1.7021,26.044
1.7289,26.29
1.7556,26.536
1.7872,26.782
1.8187,27.028
1.8502,27.274
1.8818,27.52
1.9133,27.766
1.9399,28.012
1.9666,28.258
1.9932,28.504
2.0198,28.75
2.0465,28.996
2.0586,29.243
2.0708,29.49
2.0829,29.738
2.0951,29.985
2.1073,30.232
2.1122,30.481
2.1172,30.729
2.1221,30.978
2.1271,31.227
2.132,31.476
2.1373,31.727
2.1425,31.978
2.1478,32.229
2.153,32.48
2.1583,32.731
2.1667,32.985
2.1752,33.239
2.1837,33.493
2.1921,33.747
2.2006,34.002
2.216,34.259
2.2314,34.516
2.2468,34.774
2.2623,35.031
2.2777,35.288
2.2937,35.55
2.3098,35.811
2.3259,36.073
2.3419,36.334
2.358,36.596
2.3664,36.862
2.3748,37.129
2.3832,37.395
2.3916,37.661
2.4,37.928
2.4057,38.198
2.4114,38.469
2.4171,38.739
2.4227,39.01
2.4284,39.28
2.4371,39.554
2.4458,39.827
2.4544,40.101
2.4631,40.375
2.4718,40.648
2.481,40.924
2.4903,41.2
2.4995,41.476
2.5088,41.752
2.5181,42.028
2.5258,42.305
2.5335,42.582
2.5412,42.86
2.5489,43.137
2.5566,43.414
2.5633,43.692
2.5701,43.97
2.5768,44.249
2.5835,44.527
2.5902,44.805
2.596,45.083
2.6017,45.362
2.6074,45.64
2.6131,45.919
2.6188,46.197
2.623,46.476
2.6273,46.754
2.6315,47.032
2.6357,47.31
2.64,47.588
2.6426,47.865
2.6453,48.142
2.648,48.42
2.6507,48.697
2.6534,48.974
2.6547,49.25
2.6561,49.526
2.6575,49.802
2.6588,50.078
2.6602,50.354
2.6606,50.63
2.6609,50.905
2.6613,51.18
2.6617,51.456
2.662,51.731
2.6617,52.006
2.6613,52.281
2.661,52.556
2.6606,52.831
2.6603,53.106
2.6595,53.381
2.6587,53.656
2.658,53.93
2.6572,54.205
2.6564,54.48
2.6553,54.755
2.6542,55.03
2.6531,55.304
2.652,55.579
2.6509,55.854
2.6495,56.128
2.6481,56.402
2.6467,56.677
2.6453,56.951
2.6439,57.225
2.6423,57.499
2.6406,57.773
2.639,58.047
2.6374,58.321
2.6358,58.595
2.634,58.869
2.6323,59.142
2.6305,59.416
2.6288,59.689
2.627,59.963
2.6253,60.236
2.6236,60.51
2.6219,60.783
2.6201,61.057
2.6184,61.33
