0,0
0,0
0.00382,0.18935
0.0076401,0.3787
0.01146,0.56805
0.01528,0.7574
0.0191,0.94675
0.023299,1.1394
0.027498,1.3321
0.031697,1.5248
0.035896,1.7175
0.040095,1.9102
0.046141,2.1019
0.052187,2.2937
0.058232,2.4855
0.064278,2.6773
0.070324,2.8691
0.079207,3.061
0.08809,3.2529
0.096974,3.4448
0.10586,3.6367
0.11474,3.8286
0.12575,4.0182
0.13675,4.2077
0.14776,4.3972
0.15876,4.5867
0.16977,4.7762
0.18278,4.9593
0.19578,5.1424
0.20879,5.3255
0.2218,5.5085
0.2348,5.6916
0.24909,5.8709
0.26338,6.0502
0.27766,6.2295
0.29195,6.4088
0.30624,6.5881
0.32219,6.77
0.33815,6.9519
0.35411,7.1338
0.37007,7.3157
0.38602,7.4976
0.40276,7.6811
0.4195,7.8646
0.43624,8.0482
0.45298,8.2317
0.46971,8.4153
0.4861,8.5991
0.50248,8.7829
0.51887,8.9667
0.53525,9.1505
0.55164,9.3343
0.56829,9.5176
0.58494,9.7009
0.60158,9.8843
0.61823,10.068
0.63488,10.251
0.65225,10.433
0.66961,10.615
0.68698,10.797
0.70435,10.979
0.72171,11.161
0.73886,11.344
0.756,11.526
0.77315,11.708
0.79029,11.89
0.80743,12.072
0.82376,12.254
0.84009,12.436
0.85642,12.618
0.87275,12.8
0.88907,12.982
0.90455,13.163
0.92003,13.344
0.9355,13.526
0.95098,13.707
0.96645,13.888
0.98121,14.069
0.99597,14.25
1.0107,14.431
1.0255,14.612
1.0403,14.792
1.0543,14.972
1.0684,15.152
1.0825,15.331
1.0966,15.511
1.1107,15.69
1.124,15.869
1.1373,16.047
1.1506,16.226
1.1639,16.404
1.1772,16.582
1.19,16.76
1.2028,16.938
1.2156,17.116
1.2284,17.294
1.2412,17.471
1.254,17.649
1.2668,17.826
1.2795,18.004
1.2923,18.181
1.3051,18.358
1.3181,18.535
1.3312,18.712
1.3443,18.889
1.3573,19.066
1.3704,19.242
1.3838,19.418
1.3973,19.594
1.4107,19.77
1.4241,19.946
1.4375,20.121
1.4511,20.296
1.4647,20.471
1.4783,20.647
1.4919,20.822
1.5054,20.997
1.5188,21.172
1.5321,21.347
1.5454,21.522
1.5587,21.697
1.5721,21.872
1.585,22.048
1.598,22.224
1.6109,22.4
1.6239,22.575
1.6368,22.751
1.6495,22.928
1.6622,23.105
1.6749,23.283
1.6876,23.46
1.7003,23.637
1.7129,23.816
1.7254,23.995
1.738,24.174
1.7505,24.353
1.7631,24.532
1.7756,24.713
1.7881,24.895
1.8006,25.076
1.8131,25.258
1.8256,25.439
1.8382,25.623
1.8507,25.807
1.8633,25.991
1.8759,26.176
1.8884,26.36
1.9011,26.545
1.9137,26.731
1.9264,26.917
1.939,27.102
1.9517,27.288
1.9639,27.474
1.9761,27.66
1.9884,27.846
2.0006,28.032
2.0128,28.219
2.0237,28.406
2.0346,28.594
2.0456,28.781
2.0565,28.969
2.0674,29.156
2.0771,29.345
2.0868,29.533
2.0965,29.721
2.1062,29.909
2.1159,30.098
2.1254,30.285
2.1349,30.473
2.1444,30.661
2.1539,30.849
2.1634,31.037
2.1747,31.225
2.1859,31.412
2.1972,31.6
2.2084,31.787
2.2197,31.975
2.2322,32.161
2.2446,32.347
2.2571,32.533
2.2696,32.719
2.2821,32.904
2.2952,33.088
2.3082,33.271
2.3213,33.454
2.3343,33.637
2.3474,33.82
2.3598,33.999
2.3723,34.179
2.3847,34.358
2.3971,34.537
2.4096,34.717
2.4209,34.89
2.4322,35.064
2.4436,35.237
2.4549,35.411
2.4662,35.585
2.4759,35.754
2.4856,35.924
2.4953,36.093
2.505,36.263
2.5147,36.432
2.5226,36.6
2.5305,36.769
2.5384,36.937
2.5463,37.106
2.5542,37.274
2.5616,37.441
2.569,37.608
2.5764,37.775
2.5837,37.942
2.5911,38.109
2.5987,38.274
2.6063,38.438
2.614,38.603
2.6216,38.768
2.6292,38.933
2.6369,39.096
2.6446,39.259
2.6524,39.423
2.6601,39.586
2.6678,39.749
2.6753,39.912
2.6827,40.075
2.6901,40.237
2.6976,40.4
2.705,40.563
2.7117,40.726
2.7185,40.889
2.7252,41.053
2.7319,41.216
2.7386,41.38
2.7446,41.544
2.7506,41.709
2.7565,41.874
2.7625,42.039
2.7684,42.204
2.7739,42.37
2.7793,42.536
2.7848,42.702
2.7902,42.868
2.7957,43.034
2.8009,43.2
2.8061,43.367
2.8113,43.533
2.8165,43.7
2.8217,43.866
