0,0
0,0
0.014565,0.22402
0.029131,0.44805
0.043696,0.67207
0.058262,0.8961
0.072827,1.1201
0.090178,1.3486
0.10753,1.577
0.12488,1.8054
0.14223,2.0339
0.15958,2.2623
0.17749,2.4891
0.1954,2.7158
0.21331,2.9426
0.23122,3.1694
0.24913,3.3961
0.26734,3.621
0.28555,3.8458
0.30376,4.0706
0.32197,4.2955
0.34018,4.5203
0.35858,4.7429
0.37697,4.9656
0.39537,5.1882
0.41376,5.4109
0.43216,5.6335
0.45118,5.852
0.4702,6.0704
0.48923,6.2889
0.50825,6.5073
0.52727,6.7258
0.547,6.9414
0.56674,7.1571
0.58647,7.3727
0.6062,7.5884
0.62593,7.804
0.64619,8.0195
0.66644,8.2349
0.6867,8.4503
0.70695,8.6658
0.7272,8.8812
0.74807,9.0967
0.76893,9.3123
0.78979,9.5278
0.81066,9.7433
0.83152,9.9589
0.85343,10.176
0.87534,10.392
0.89724,10.609
0.91915,10.826
0.94106,11.043
0.96416,11.26
0.98726,11.478
1.0104,11.696
1.0335,11.913
1.0566,12.131
1.0807,12.349
1.1048,12.567
1.1289,12.786
1.1531,13.004
1.1772,13.222
1.2025,13.44
1.2279,13.657
1.2532,13.875
1.2786,14.093
1.3039,14.31
1.3302,14.528
1.3564,14.745
1.3827,14.962
1.4089,15.179
1.4352,15.396
1.4619,15.613
1.4886,15.83
1.5153,16.047
1.542,16.264
1.5687,16.481
1.5954,16.699
1.6221,16.916
1.6488,17.134
1.6755,17.351
1.7022,17.569
1.7286,17.787
1.755,18.006
1.7814,18.224
1.8078,18.443
1.8341,18.661
1.86,18.881
1.8858,19.101
1.9116,19.321
1.9375,19.541
1.9633,19.76
1.9886,19.981
2.0138,20.202
2.0391,20.423
2.0643,20.644
2.0896,20.865
2.1141,21.084
2.1386,21.304
2.1631,21.523
2.1877,21.742
2.2122,21.961
2.2359,22.178
2.2597,22.395
2.2835,22.613
2.3072,22.83
2.331,23.047
2.3545,23.261
2.378,23.476
2.4016,23.691
2.4251,23.906
2.4486,24.12
2.4715,24.333
2.4944,24.546
2.5173,24.759
2.5402,24.971
2.5631,25.184
2.5844,25.397
2.6056,25.611
2.6268,25.824
2.6481,26.038
2.6693,26.251
2.6882,26.466
2.7072,26.681
2.7261,26.896
2.7451,27.112
2.764,27.327
2.7804,27.543
2.7968,27.759
2.8132,27.975
2.8296,28.191
2.846,28.407
2.8616,28.621
2.8771,28.835
2.8927,29.049
2.9083,29.264
2.9239,29.478
2.9391,29.692
2.9542,29.906
2.9694,30.12
2.9845,30.333
2.9997,30.547
3.0125,30.765
3.0253,30.982
3.0381,31.199
3.0509,31.416
3.0637,31.633
3.0739,31.853
