0,0
0,0
0.00018702,0.21472
0.00037403,0.42943
0.00056105,0.64415
0.00074806,0.85886
0.00093508,1.0736
0.0034784,1.2901
0.0060218,1.5066
0.0085651,1.723
0.011108,1.9395
0.013652,2.156
0.017724,2.3718
0.021797,2.5876
0.02587,2.8035
0.029942,3.0193
0.034015,3.2351
0.038576,3.4532
0.043138,3.6714
0.047699,3.8895
0.052261,4.1076
0.056822,4.3258
0.06184,4.547
0.066857,4.7681
0.071875,4.9893
0.076892,5.2105
0.08191,5.4317
0.088835,5.6514
0.095761,5.8712
0.10269,6.091
0.10961,6.3107
0.11654,6.5305
0.12571,6.7473
0.13488,6.9642
0.14406,7.181
0.15323,7.3978
0.1624,7.6146
0.17337,7.829
0.18434,8.0433
0.19531,8.2576
0.20628,8.4719
0.21725,8.6862
0.23026,8.8978
0.24326,9.1094
0.25627,9.321
0.26927,9.5326
0.28227,9.7442
0.29772,9.952
0.31317,10.16
0.32862,10.367
0.34407,10.575
0.35952,10.783
0.37729,10.986
0.39506,11.188
0.41282,11.391
0.43059,11.594
0.44836,11.796
0.46743,11.994
0.48651,12.193
0.50558,12.391
0.52465,12.589
0.54373,12.787
0.56333,12.984
0.58293,13.18
0.60254,13.377
0.62214,13.573
0.64174,13.77
0.66156,13.966
0.68138,14.162
0.70119,14.358
0.72101,14.554
0.74083,14.75
0.76055,14.946
0.78027,15.142
0.79999,15.337
0.81971,15.533
0.83943,15.729
0.85916,15.924
0.8789,16.12
0.89863,16.316
0.91837,16.511
0.9381,16.707
0.95833,16.903
0.97856,17.099
0.99879,17.296
1.019,17.492
1.0393,17.688
1.0597,17.886
1.0801,18.084
1.1005,18.282
1.1209,18.479
1.1413,18.677
1.1612,18.876
1.1811,19.074
1.2009,19.273
1.2208,19.472
1.2407,19.671
1.2588,19.87
1.2769,20.069
1.2951,20.268
1.3132,20.467
1.3314,20.666
1.3463,20.865
1.3613,21.063
1.3762,21.262
1.3912,21.46
1.4061,21.659
1.4163,21.856
1.4265,22.053
1.4367,22.249
1.4468,22.446
1.457,22.643
1.4621,22.84
1.4671,23.037
1.4722,23.233
1.4772,23.43
1.4822,23.627
1.4844,23.824
1.4866,24.021
1.4888,24.219
1.491,24.416
1.4932,24.614
1.4953,24.811
1.4974,25.008
1.4995,25.205
1.5016,25.403
1.5037,25.6
1.5079,25.792
1.5121,25.985
1.5163,26.178
1.5204,26.37
1.5246,26.563
1.532,26.747
1.5394,26.93
1.5468,27.114
1.5542,27.297
1.5616,27.481
1.5707,27.658
1.5798,27.835
1.589,28.012
1.5981,28.189
1.6072,28.366
1.6165,28.536
1.6258,28.706
1.6351,28.876
1.6443,29.047
1.6536,29.217
