0,0
0,0
0.0097767,0.15862
0.019553,0.31724
0.02933,0.47585
0.039107,0.63447
0.048883,0.79309
0.060341,0.95705
0.071799,1.121
0.083257,1.285
0.094715,1.4489
0.10617,1.6129
0.11866,1.7795
0.13115,1.946
0.14364,2.1126
0.15613,2.2792
0.16862,2.4457
0.1838,2.6119
0.19898,2.7781
0.21417,2.9443
0.22935,3.1105
0.24453,3.2767
0.26371,3.4426
0.28289,3.6085
0.30206,3.7743
0.32124,3.9402
0.34042,4.106
0.36323,4.2708
0.38604,4.4356
0.40885,4.6004
0.43166,4.7652
0.45448,4.93
0.48024,5.0975
0.50601,5.265
0.53177,5.4325
0.55754,5.6
0.5833,5.7674
0.61229,5.9354
0.64127,6.1033
0.67025,6.2712
0.69923,6.4391
0.72821,6.607
0.75969,6.7777
0.79117,6.9484
0.82265,7.1191
0.85413,7.2897
0.8856,7.4604
0.91822,7.6336
0.95084,7.8067
0.98345,7.9798
1.0161,8.153
1.0487,8.3261
1.0814,8.5015
1.1142,8.6769
1.1469,8.8523
1.1797,9.0277
1.2124,9.2031
1.2444,9.3794
1.2763,9.5556
1.3083,9.7318
1.3402,9.9081
1.3722,10.084
1.4027,10.264
1.4332,10.443
1.4637,10.622
1.4942,10.801
1.5247,10.98
1.5536,11.167
1.5826,11.354
1.6115,11.54
1.6404,11.727
1.6694,11.914
1.6971,12.111
1.7249,12.307
1.7526,12.504
1.7804,12.701
1.8081,12.898
1.8352,13.1
1.8623,13.302
1.8894,13.505
1.9165,13.707
1.9436,13.909
1.9695,14.114
1.9954,14.319
2.0213,14.524
2.0472,14.729
2.0731,14.933
2.0971,15.142
2.1212,15.351
2.1452,15.56
2.1692,15.768
2.1932,15.977
2.2152,16.193
2.2372,16.408
2.2592,16.623
2.2811,16.839
2.3031,17.054
2.3237,17.273
2.3443,17.492
2.3649,17.711
2.3855,17.93
2.4061,18.149
2.426,18.37
2.4459,18.592
2.4658,18.813
2.4857,19.035
2.5056,19.257
2.5263,19.481
2.547,19.705
2.5677,19.93
2.5884,20.154
2.6091,20.379
2.6305,20.607
2.6519,20.834
2.6733,21.062
2.6946,21.29
2.716,21.518
2.7366,21.752
2.7573,21.985
2.7779,22.219
2.7985,22.453
2.8192,22.686
2.8387,22.929
2.8582,23.172
2.8776,23.415
2.8971,23.658
2.9166,23.9
2.9353,24.155
2.9539,24.409
2.9726,24.663
2.9913,24.917
3.0099,25.171
3.0284,25.435
3.0469,25.699
3.0654,25.964
3.0839,26.228
3.1024,26.492
3.1206,26.766
3.1387,27.04
3.1569,27.314
3.1751,27.588
3.1932,27.862
3.2105,28.143
3.2278,28.425
3.245,28.706
3.2623,28.987
3.2795,29.269
3.2969,29.555
3.3143,29.84
3.3317,30.126
3.3491,30.412
3.3665,30.698
3.3838,30.985
3.401,31.272
3.4182,31.56
3.4355,31.847
3.4527,32.134
3.4693,32.42
3.4859,32.706
3.5024,32.992
3.519,33.277
3.5355,33.563
3.551,33.844
3.5665,34.125
3.5819,34.406
3.5974,34.686
3.6129,34.967
3.6274,35.244
3.642,35.522
3.6565,35.799
3.6711,36.077
3.6856,36.354
3.6997,36.63
3.7137,36.905
3.7278,37.181
3.7418,37.456
3.7558,37.732
3.7697,38.006
3.7836,38.279
3.7975,38.553
3.8114,38.827
3.8253,39.101
3.8388,39.372
3.8523,39.644
3.8657,39.915
3.8792,40.187
3.8927,40.458
3.9049,40.728
3.9171,40.997
3.9293,41.266
3.9416,41.535
3.9538,41.805
3.9649,42.072
3.9761,42.34
3.9873,42.607
3.9984,42.875
4.0096,43.142
4.0196,43.409
4.0296,43.675
4.0396,43.942
4.0497,44.209
4.0597,44.475
