0,0
0,0
0.0023392,0.17494
0.0046783,0.34988
0.0070175,0.52482
0.0093567,0.69976
0.011696,0.87469
0.013967,1.0536
0.016238,1.2325
0.018509,1.4114
0.02078,1.5903
0.023051,1.7693
0.026074,1.95
0.029097,2.1307
0.032119,2.3115
0.035142,2.4922
0.038165,2.6729
0.041909,2.8561
0.045654,3.0393
0.049399,3.2225
0.053144,3.4057
0.056889,3.5889
0.061217,3.7744
0.065546,3.96
0.069874,4.1455
0.074203,4.331
0.078532,4.5165
0.08429,4.7036
0.090048,4.8907
0.095806,5.0777
0.10156,5.2648
0.10732,5.4518
0.11488,5.6392
0.12244,5.8266
0.12999,6.014
0.13755,6.2014
0.14511,6.3887
0.15451,6.5789
0.16392,6.7691
0.17333,6.9593
0.18273,7.1495
0.19214,7.3396
0.20301,7.5312
0.21389,7.7228
0.22476,7.9144
0.23564,8.106
0.24651,8.2975
0.25888,8.4895
0.27125,8.6814
0.28361,8.8733
0.29598,9.0652
0.30835,9.2571
0.32209,9.4486
0.33583,9.6401
0.34956,9.8316
0.3633,10.023
0.37704,10.215
0.39133,10.406
0.40562,10.598
0.41992,10.789
0.43421,10.981
0.4485,11.172
0.46319,11.363
0.47787,11.555
0.49256,11.746
0.50725,11.937
0.52193,12.128
0.53725,12.318
0.55257,12.509
0.56788,12.699
0.5832,12.89
0.59852,13.08
0.61421,13.269
0.62989,13.458
0.64558,13.648
0.66127,13.837
0.67695,14.026
0.69247,14.213
0.70798,14.4
0.7235,14.587
0.73901,14.774
0.75453,14.961
0.76935,15.145
0.78417,15.33
0.79899,15.514
0.81381,15.698
0.82863,15.882
0.84292,16.065
0.85721,16.247
0.8715,16.429
0.88579,16.612
0.90008,16.794
0.91418,16.974
0.92828,17.155
0.94238,17.335
0.95648,17.515
0.97058,17.695
0.98451,17.873
0.99843,18.051
1.0124,18.229
1.0263,18.407
1.0402,18.585
1.0539,18.76
1.0677,18.935
1.0814,19.11
1.0951,19.286
1.1088,19.461
1.1224,19.634
1.1359,19.806
1.1495,19.979
1.163,20.152
1.1765,20.325
1.1898,20.495
1.2031,20.666
1.2163,20.837
1.2296,21.007
1.2428,21.178
1.2557,21.347
1.2685,21.516
1.2814,21.685
1.2942,21.854
1.3071,22.022
1.3194,22.19
1.3317,22.358
1.344,22.526
1.3563,22.693
1.3686,22.861
1.3804,23.028
1.3922,23.196
1.404,23.363
1.4158,23.53
1.4275,23.698
1.4389,23.865
1.4502,24.033
1.4615,24.2
1.4729,24.368
1.4842,24.535
1.4952,24.703
1.5063,24.87
1.5173,25.038
1.5284,25.206
1.5394,25.374
1.5503,25.541
1.5611,25.708
1.572,25.876
1.5828,26.043
1.5937,26.211
1.6043,26.378
1.6149,26.544
1.6254,26.711
1.636,26.878
1.6466,27.045
1.6568,27.211
1.6669,27.377
1.6771,27.543
1.6873,27.708
1.6974,27.874
1.7071,28.04
1.7168,28.205
1.7265,28.37
1.7362,28.535
1.7459,28.7
1.755,28.865
1.764,29.03
1.7731,29.195
1.7821,29.36
1.7912,29.525
1.7993,29.69
1.8074,29.854
1.8155,30.019
1.8236,30.184
1.8318,30.349
1.8391,30.513
1.8465,30.677
1.8538,30.841
1.8611,31.006
1.8685,31.17
1.8753,31.334
1.8822,31.497
1.889,31.661
1.8958,31.824
1.9027,31.988
1.9092,32.15
1.9158,32.313
1.9223,32.475
1.9288,32.638
1.9354,32.8
1.9421,32.961
1.9489,33.122
1.9556,33.283
1.9624,33.444
1.9691,33.605
1.9762,33.763
1.9832,33.922
1.9903,34.081
1.9973,34.24
2.0044,34.399
2.0115,34.556
2.0187,34.714
2.0258,34.871
2.0329,35.029
2.04,35.186
2.0472,35.343
2.0544,35.5
2.0616,35.657
2.0688,35.814
2.0759,35.971
2.0831,36.127
2.0903,36.283
2.0975,36.44
2.1047,36.596
2.1119,36.753
2.119,36.909
2.1261,37.064
2.1332,37.22
2.1403,37.376
2.1475,37.532
