,x,y
0,0.0,0.0
1,0.30020001117587,-0.0003499999995634424
2,0.6008000223517399,-0.001099999999126885
3,0.9018000335276098,-0.0022499999986903274
4,1.2032000447034799,-0.0037999999982537697
5,1.5050000558793497,-0.005749999997817212
6,1.8072000670552195,-0.008099999997380654
7,2.1098000782310895,-0.010849999996944096
8,2.4128000894069594,-0.013999999996507539
9,2.7162001005828293,-0.01754999999607098
10,3.020000111758699,-0.02149999999563442
11,3.324200122934569,-0.025849999995197864
12,3.628800134110439,-0.030599999994761304
13,3.9338001452863085,-0.035749999994324745
14,4.239200156462179,-0.041299999993888184
15,4.545000167638048,-0.04724999999345163
16,4.851200178813918,-0.05359999999301507
17,5.157800189989787,-0.060349999992578514
18,5.464800201165657,-0.06749999999214196
19,5.772200212341526,-0.0750499999917054
20,6.080000223517396,-0.08299999999126885
21,6.388200234693265,-0.09134999999083229
22,6.6968002458691345,-0.10009999999039573
23,7.005800257045005,-0.10924999998995918
24,7.315200268220875,-0.11879999998952263
25,7.625000279396745,-0.1287499999890861
26,7.935200290572615,-0.13909999998864955
27,8.245800301748485,-0.149849999988213
28,8.556800312924354,-0.16099999998777645
29,8.868200324100224,-0.17254999998733989
30,9.180000335276093,-0.18449999998690333
31,9.492200346451963,-0.1968499999864668
32,9.804800357627832,-0.20959999998603024
33,10.117800368803701,-0.2227499999855937
34,10.431200379979572,-0.23629999998515713
35,10.745000391155441,-0.2502499999847206
36,11.059200402331312,-0.264599999984284
37,11.373800413507182,-0.27934999998384746
38,11.688800424683052,-0.2944999999834109
39,12.004200435858921,-0.3100499999829744
40,12.320000447034792,-0.3259999999825378
41,12.636200458210661,-0.34234999998210125
42,12.952800469386531,-0.3590999999816647
43,13.2698004805624,-0.37624999998122816
44,13.58720049173827,-0.3937999999807916
45,13.90500050291414,-0.41174999998035505
46,14.22320051409001,-0.4300999999799185
47,14.541800525265879,-0.44884999997948194
48,14.860800536441749,-0.4679999999790454
49,15.180200547617618,-0.4875499999786089
50,15.500000558793488,-0.5074999999781723
51,15.820200569969357,-0.5278499999777357
52,16.140800581145225,-0.5485999999772992
53,16.461800592321094,-0.5697499999768627
54,16.78320060349696,-0.5912999999764261
55,17.105000614672832,-0.6132499999759896
56,17.4272006258487,-0.635599999975553
57,17.74980063702457,-0.6583499999751166
58,18.072800648200438,-0.68149999997468
59,18.39620065937631,-0.7050499999742434
60,18.720000670552178,-0.7289999999738069
61,19.044200681728046,-0.7533499999733704
62,19.368800692903918,-0.7780999999729339
63,19.693800704079788,-0.8032499999724974
64,20.019200715255657,-0.8287999999720608
65,20.345000726431525,-0.8547499999716243
66,20.671200737607396,-0.8810999999711877
67,20.997800748783266,-0.9078499999707512
68,21.324800759959135,-0.9349999999703147
69,21.652200771135004,-0.9625499999698781
70,21.980000782310874,-0.9904999999694416
71,22.308200793486744,-1.018849999969005
72,22.636800804662613,-1.0475999999685686
73,22.96580081583848,-1.076749999968132
74,23.29520082701435,-1.1062999999676955
75,23.62500083819022,-1.1362499999672588
76,23.95520084936609,-1.1665999999668224
77,24.285800860541958,-1.197349999966386
78,24.616800871717828,-1.2284999999659494
79,24.948200882893698,-1.2600499999655128
80,25.280000894069566,-1.2919999999650762
81,25.612200905245434,-1.3243499999646398
82,25.944800916421304,-1.3570999999642033
83,26.277800927597173,-1.3902499999637667
84,26.61120093877304,-1.4237999999633302
85,26.945000949948913,-1.4577499999628936
86,27.279200961124783,-1.4920999999624571
87,27.613800972300652,-1.5268499999620206
88,27.94880098347652,-1.5619999999615841
89,28.28420099465239,-1.5975499999611475
90,28.62000100582826,-1.633499999960711
91,28.95620101700413,-1.6698499999602745
92,29.292801028179998,-1.706599999959838
93,29.62980103935587,-1.7437499999594015
94,29.967201050531738,-1.781299999958965
95,30.305001061707607,-1.8192499999585283
96,30.643201072883475,-1.8575999999580919
97,30.981801084059345,-1.8963499999576554
98,31.320801095235215,-1.9354999999572189
99,31.660201106411083,-1.9750499999567823
100,32.000001117586955,-2.0149999999563457
101,32.34020112876282,-2.0553499999559093
102,32.68080113993869,-2.096099999955473
103,33.02180115111456,-2.1372499999550363
104,33.36320116229043,-2.1787999999545997
105,33.7050011734663,-2.220749999954163
106,34.04720118464217,-2.2630999999537265
107,34.38980119581804,-2.3058499999532898
108,34.732801206993905,-2.348999999952853
109,35.07620121816977,-2.3925499999524167
110,35.420001229345644,-2.4364999999519803
111,35.764201240521516,-2.480849999951544
112,36.108801251697386,-2.5255999999511074
113,36.453801262873256,-2.570749999950671
114,36.799201274049125,-2.6162999999502343
115,37.14500128522499,-2.6622499999497977
116,37.49120129640086,-2.708599999949361
117,37.837801307576726,-2.7553499999489244
118,38.1848013187526,-2.8024999999484876
119,38.53220132992847,-2.8500499999480513
120,38.88000134110434,-2.897999999947615
121,39.22820135228021,-2.9463499999471785
122,39.57680136345608,-2.995099999946742
123,39.925801374631945,-3.0442499999463055
124,40.27520138580781,-3.093799999945869
125,40.62500139698368,-3.1437499999454324
126,40.97520140815955,-3.1940999999449957
127,41.32580141933542,-3.244849999944559
128,41.67680143051129,-3.2959999999441223
129,42.02820144168716,-3.347549999943686
130,42.38000145286303,-3.3994999999432496
131,42.732201464038894,-3.451849999942813
132,43.08480147521476,-3.5045999999423767
133,43.437801486390626,-3.55774999994194
134,43.7912014975665,-3.6112999999415036
135,44.14500150874237,-3.665249999941067
136,44.49920151991824,-3.7195999999406304
137,44.853801531094106,-3.7743499999401937
138,45.208801542269974,-3.829499999939757
139,45.56420155344584,-3.8850499999393207
140,45.92000156462171,-3.9409999999388843
141,46.27620157579758,-3.997349999938448
142,46.63280158697345,-4.054099999938011
143,46.98980159814932,-4.1112499999375745
144,47.34720160932519,-4.168799999937138
145,47.70500162050106,-4.226749999936702
146,48.063201631676925,-4.285099999936266
147,48.42180164285279,-4.34384999993583
148,48.78080165402866,-4.4029999999353935
149,49.14020166520453,-4.462549999934957
150,49.5000016763804,-4.522499999934521
151,49.86020168755627,-4.582849999934084
152,50.22080169873214,-4.643599999933648
153,50.58180170990801,-4.704749999933211
154,50.943201721083874,-4.766299999932775
155,51.30500173225974,-4.828249999932338
156,51.667201743435605,-4.890599999931902
157,52.029801754611476,-4.953349999931465
158,52.39280176578735,-5.016499999931028
159,52.756201776963216,-5.0800499999305915
160,53.120001788139085,-5.143999999930155
161,53.48420179931495,-5.208349999929718
162,53.84880181049082,-5.273099999929281
163,54.213801821666685,-5.338249999928845
164,54.57920183284256,-5.403799999928409
165,54.94500184401843,-5.469749999927973
166,55.3112018551943,-5.536099999927536
167,55.67780186637017,-5.6028499999271
168,56.044801877546035,-5.669999999926664
169,56.4122018887219,-5.737549999926228
170,56.78000189989777,-5.805499999925791
171,57.148201911073635,-5.873849999925355
172,57.516801922249506,-5.942599999924918
