,x,y
0,0.0,0.0
1,0.29980001117587,5.0000000436557605e-05
2,0.59920002235174,0.0005000000008731152
3,0.8982000335276099,0.001350000001309673
4,1.19680004470348,0.0026000000017462306
5,1.49500005587935,0.004250000002182788
6,1.79280006705522,0.006300000002619346
7,2.09020007823109,0.008750000003055904
8,2.38720008940696,0.01160000000349246
9,2.6838001005828303,0.014850000003929019
10,2.9800001117587005,0.018500000004365576
11,3.2758001229345703,0.02255000000480213
12,3.5712001341104402,0.027000000005238688
13,3.86620014528631,0.03185000000567524
14,4.16080015646218,0.0371000000061118
15,4.45500016763805,0.042750000006548355
16,4.74880017881392,0.04880000000698491
17,5.04220018998979,0.05525000000742147
18,5.3352002011656605,0.06210000000785802
19,5.627800212341531,0.06935000000829458
20,5.920000223517401,0.07700000000873114
21,6.211800234693271,0.0850500000091677
22,6.503200245869142,0.09350000000960426
23,6.794200257045012,0.10235000001004083
24,7.084800268220882,0.11160000001047739
25,7.375000279396753,0.12125000001091395
26,7.664800290572623,0.1313000000113505
27,7.954200301748494,0.14175000001178706
28,8.243200312924364,0.15260000001222362
29,8.531800324100233,0.16385000001266017
30,8.820000335276104,0.17550000001309674
31,9.107800346451974,0.1875500000135333
32,9.395200357627845,0.20000000001396986
33,9.682200368803715,0.21285000001440643
34,9.968800379979585,0.22610000001484298
35,10.255000391155455,0.23975000001527955
36,10.540800402331326,0.2538000000157161
37,10.826200413507197,0.2682500000161527
38,11.111200424683068,0.28310000001658925
39,11.395800435858938,0.29835000001702583
40,11.680000447034809,0.3140000000174624
41,11.96380045821068,0.33005000001789897
42,12.247200469386549,0.34650000001833553
43,12.530200480562419,0.3633500000187721
44,12.812800491738288,0.3806000000192087
45,13.095000502914159,0.3982500000196453
46,13.376800514090029,0.41630000002008183
47,13.6582005252659,0.4347500000205184
48,13.939200536441769,0.45360000002095496
49,14.21980054761764,0.47285000002139155
50,14.50000055879351,0.49250000002182814
51,14.77980056996938,0.5125500000222647
52,15.05920058114525,0.5330000000227013
53,15.33820059232112,0.5538500000231379
54,15.61680060349699,0.5751000000235744
55,15.895000614672862,0.596750000024011
56,16.172800625848733,0.6188000000244476
57,16.450200637024604,0.6412500000248842
58,16.727200648200476,0.6641000000253208
59,17.003800659376346,0.6873500000257573
60,17.280000670552216,0.7110000000261939
61,17.555800681728087,0.7350500000266305
62,17.83120069290396,0.7595000000270671
63,18.10620070407983,0.7843500000275037
64,18.3808007152557,0.8096000000279402
65,18.65500072643157,0.8352500000283768
66,18.928800737607443,0.8613000000288134
67,19.202200748783312,0.88775000002925
68,19.475200759959183,0.9146000000296866
69,19.747800771135054,0.9418500000301231
70,20.020000782310923,0.9695000000305597
71,20.291800793486793,0.9975500000309963
72,20.563200804662664,1.0260000000314329
73,20.834200815838535,1.0548500000318695
74,21.104800827014405,1.084100000032306
75,21.375000838190275,1.1137500000327425
76,21.644800849366145,1.1438000000331792
77,21.914200860542017,1.1742500000336158
78,22.183200871717887,1.2051000000340524
79,22.451800882893757,1.236350000034489
80,22.720000894069628,1.2680000000349254
81,22.9878009052455,1.300050000035362
82,23.25520091642137,1.3325000000357987
83,23.52220092759724,1.3653500000362353
84,23.78880093877311,1.3986000000366718
85,24.055000949948983,1.4322500000371083
86,24.320800961124853,1.466300000037545
87,24.586200972300723,1.5007500000379816
88,24.851200983476595,1.5356000000384182
89,25.115800994652467,1.5708500000388548
90,25.380001005828337,1.6065000000392913
91,25.643801017004208,1.642550000039728
92,25.90720102818008,1.6790000000401646
93,26.170201039355952,1.7158500000406012
94,26.432801050531822,1.7531000000410377
95,26.695001061707693,1.7907500000414742
96,26.956801072883565,1.828800000041911
