本车_y,本车_x,目标车道前车_y,目标车道前车_x,目标车道后车_y,目标车道后车_x,原车道前车_y,原车道前车_x,原车道后车_y,原车道后车_x
0.0,0.0,3.1061217488191977,4.668270297538243,3.255254700268172,-31.42572935969156,-0.27136035747996434,21.68399756030965,-0.21884742795723167,-27.821632293499533
0.017346,0.24604,3.106253163917562,4.885745337795822,3.2549070999871663,-31.236672570399286,-0.2706039193488108,21.927191107817645,-0.2191737339449215,-27.587790652570188
0.034693,0.49208999999999997,3.106384579015926,5.103220378053402,3.2545594997061595,-31.047615781107016,-0.2698474812176572,22.17038465532564,-0.21950003993261138,-27.353949011640836
0.052039,0.7381300000000001,3.1065159941142904,5.320695418310981,3.2542118994251528,-30.858558991814743,-0.26909104308650367,22.41357820283364,-0.21982634592030123,-27.12010737071149
0.069385,0.9841799999999999,3.1066474092126546,5.538170458568561,3.253864299144147,-30.669502202522473,-0.2683346049553501,22.656771750341637,-0.2201526519079911,-26.886265729782146
0.08673099999999999,1.2302,3.106778824311019,5.755645498826141,3.25351669886314,-30.4804454132302,-0.26757816682419655,22.899965297849633,-0.22047895789568095,-26.652424088852797
0.11259000000000001,1.4801,3.1071029959338325,5.974269526976888,3.2533938472571617,-30.291654726235176,-0.26688270568909384,23.143153057740644,-0.22060384508443712,-26.416653552942936
0.13844,1.7299,3.1074271675566463,6.192893555127637,3.253270995651183,-30.10286403924015,-0.2661872445539911,23.386340817631652,-0.22072873227319328,-26.180883017033068
0.1643,1.9797,3.107751339179459,6.411517583278385,3.253148144045204,-29.914073352245122,-0.26549178341888846,23.62952857752266,-0.22085361946194942,-25.945112481123203
0.19015,2.2296,3.1080755108022733,6.630141611429133,3.253025292439226,-29.7252826652501,-0.26479632228378575,23.87271633741367,-0.22097850665070562,-25.709341945213342
0.21600999999999998,2.4794,3.1083996824250866,6.848765639579881,3.252902440833247,-29.53649197825507,-0.26410086114868303,24.11590409730468,-0.22110339383946176,-25.473571409303474
0.24638000000000002,2.7313,3.1088879538606067,7.06826710849723,3.2530748885556453,-29.34803725491635,-0.26344309238182384,24.359404742147458,-0.2211449661188457,-25.23574618669194
0.27676,2.9832,3.109376225296126,7.287768577414579,3.2532473362780427,-29.15958253157762,-0.26278532361496454,24.60290538699023,-0.2211865383982296,-24.9979209640804
0.30713,3.2351,3.109864496731646,7.507270046331928,3.2534197840004415,-28.971127808238897,-0.26212755484810535,24.846406031833013,-0.22122811067761355,-24.760095741468866
0.33751,3.487,3.1103527681671657,7.726771515249277,3.2535922317228394,-28.78267308490017,-0.2614697860812461,25.08990667667579,-0.22126968295699748,-24.522270518857333
0.36788000000000004,3.7389,3.1108410396026853,7.946272984166626,3.2537646794452373,-28.594218361561445,-0.26081201731438686,25.333407321518564,-0.2213112552363814,-24.284445296245792
0.39857,3.9873,3.111449116177731,8.16617884723479,3.254178753322259,-28.405731637732696,-0.260159892113343,25.577589375868786,-0.22145040658270557,-24.044438256066215
0.42927,4.2357,3.1120571927527765,8.386084710302953,3.2545928271992803,-28.217244913903947,-0.25950776691229915,25.82177143021901,-0.22158955792902973,-23.80443121588663
0.45996000000000004,4.4841,3.112665269327821,8.605990573371116,3.2550069010763014,-28.028758190075198,-0.2588556417112553,26.065953484569228,-0.22172870927535387,-23.564424175707053
0.49065,4.7325,3.113273345902867,8.82589643643928,3.255420974953323,-27.840271466246453,-0.25820351651021145,26.310135538919454,-0.22186786062167807,-23.324417135527472
0.5213399999999999,4.981,3.1138814224779123,9.045802299507443,3.2558350488303445,-27.651784742417703,-0.2575513913091676,26.554317593269673,-0.2220070119680022,-23.08441009534789
0.55169,5.2248,3.1145789978323895,9.265828839217193,3.2564014053070247,-27.462805230955748,-0.2568763545408846,26.798896921597013,-0.2222682575121736,-22.84214526710399
0.58203,5.4686,3.1152765731868657,9.485855378926942,3.256967761783705,-27.273825719493786,-0.2562013177726016,27.043476249924346,-0.22252950305634495,-22.59988043886009
0.61238,5.7125,3.1159741485413432,9.705881918636692,3.257534118260385,-27.084846208031834,-0.2555262810043185,27.288055578251683,-0.22279074860051634,-22.357615610616186
0.64272,5.9563,3.11667172389582,9.925908458346441,3.2581004747370654,-26.895866696569875,-0.25485124423603556,27.53263490657902,-0.2230519941446877,-22.115350782372285
0.67307,6.2002,3.1173692992502966,10.145934998056191,3.2586668312137457,-26.706887185107917,-0.2541762074677525,27.777214234906353,-0.22331323968885908,-21.873085954128385
