本车_y,本车_x,目标车道前车_y,目标车道前车_x,目标车道后车_y,目标车道后车_x,原车道前车_y,原车道前车_x,原车道后车_y,原车道后车_x
0.0,0.0,3.1823790989218237,0.06179606610317023,3.394340313333596,-21.431992954059353,0.19899401402915817,31.81041365184717,-0.5034504464781806,-22.252948666907287
0.0026401,0.19442,3.1829529542562454,0.3633893274191792,3.3952799755699425,-21.18543347093879,0.2067666094182009,32.03465244058651,-0.502834107989251,-22.149897769101848
0.0052801,0.38884,3.183526809590667,0.6649825887351881,3.3962196378062885,-20.938873987818226,0.2145392048072436,32.258891229325855,-0.5022177695003214,-22.046846871296406
0.0079202,0.58326,3.1841006649250883,0.966575850051197,3.3971593000426346,-20.692314504697663,0.22231180019628632,32.4831300180652,-0.5016014310113917,-21.943795973490968
0.01056,0.77769,3.1846745202595104,1.268169111367206,3.398098962278981,-20.4457550215771,0.23008439558532906,32.70736880680454,-0.5009850925224621,-21.840745075685525
0.0132,0.97211,3.1852483755939316,1.5697623726832148,3.3990386245153266,-20.199195538456536,0.23785699097437174,32.93160759554388,-0.5003687540335324,-21.737694177880087
0.01872,1.1684,3.185870898981776,1.874136692393654,3.3991993594498755,-19.95171395823179,0.24763209339764478,33.15300270046682,-0.49967649062791397,-21.633017872316998
0.02424,1.3648,3.1864934223696197,2.178511012104093,3.3993600943844235,-19.704232378007042,0.25740719582091776,33.37439780538976,-0.49898422722229546,-21.52834156675391
0.02976,1.5611,3.1871159457574647,2.482885331814532,3.399520829318972,-19.4567507977823,0.2671822982441908,33.59579291031271,-0.498291963816677,-21.42366526119082
0.035279000000000005,1.7574,3.187738469145309,2.787259651524971,3.3996815642535205,-19.20926921755755,0.2769574006674638,33.81718801523565,-0.49759970041105855,-21.31898895562773
0.040799,1.9537,3.188360992533153,3.09163397123541,3.3998422991880686,-18.961787637332804,0.28673250309073683,34.03858312015859,-0.49690743700544004,-21.21431265006464
0.048291,2.1491,3.1890065108897634,3.398076979017867,3.399058929818599,-18.713315430487594,0.299069308120646,34.25707699866078,-0.4963563553870454,-21.10734445782706
0.055784,2.3445,3.189652029246374,3.7045199868003236,3.3982755604491297,-18.46484322364238,0.3114061131505552,34.47557087716295,-0.4958052737686508,-21.00037626558948
0.063276,2.5399,3.1902975476029836,4.01096299458278,3.3974921910796594,-18.216371016797165,0.32374291818046447,34.69406475566514,-0.4952541921502561,-20.893408073351893
0.070769,2.7354,3.1909430659595945,4.317406002365237,3.3967088217101904,-17.967898809951954,0.3360797232103737,34.91255863416732,-0.49470311053186156,-20.786439881114315
