本车_y,本车_x,目标车道前车_y,目标车道前车_x,目标车道后车_y,目标车道后车_x,原车道前车_y,原车道前车_x,原车道后车_y,原车道后车_x
0.0,0.0,3.2836793512355165,22.200826949051873,3.112133434594039,-14.449353187944041,0.5927322111855293,40.0721707896663,-0.4531826691726675,-28.824232121391105
0.0050425,0.26800999999999997,3.28484314861198,22.496712421078474,3.1138109428904572,-14.219532037852618,0.5715455404230678,40.36995100158242,-0.452548746488192,-28.574871410409948
0.010085,0.53601,3.2860069459884436,22.792597893105075,3.1154884511868746,-13.989710887761191,0.5503588696606062,40.66773121349854,-0.4519148238037165,-28.325510699428786
0.015127000000000002,0.80402,3.287170743364907,23.088483365131673,3.117165959483292,-13.759889737669766,0.5291721988981446,40.96551142541466,-0.4512809011192409,-28.07614998844763
0.02017,1.072,3.2883345407413707,23.384368837158274,3.11884346777971,-13.530068587578343,0.5079855281356831,41.26329163733078,-0.4506469784347655,-27.82678927746647
0.025212000000000002,1.34,3.289498338117834,23.680254309184875,3.1205209760761274,-13.300247437486917,0.4867988573732216,41.5610718492469,-0.45001305575028994,-27.57742856648531
0.033367,1.6182,3.2920365269836145,23.974698788514367,3.122401184461219,-13.067268256578462,0.4667315625077489,41.860313561075195,-0.4492595573824549,-27.32823473886814
0.041522,1.8964,3.2945747158493943,24.26914326784386,3.1242813928463105,-12.834289075670005,0.4466642676422761,42.15955527290348,-0.4485060590146197,-27.079040911250967
0.049676,2.1746,3.2971129047151746,24.563587747173344,3.1261616012314017,-12.60130989476155,0.4265969727768034,42.45879698473177,-0.4477525606467847,-26.829847083633798
0.057830999999999994,2.4528,3.2996510935809544,24.85803222650284,3.1280418096164935,-12.368330713853096,0.4065296779113307,42.758038696560064,-0.4469990622789496,-26.580653256016625
0.065986,2.7310000000000003,3.3021892824467347,25.152476705832328,3.1299220180015848,-12.13535153294464,0.386462383045858,43.05728040838835,-0.4462455639111145,-26.331459428399455
0.076529,3.0136,3.306586064996432,25.445093658212116,3.1320694418880866,-11.89875397913337,0.3685510117198369,43.357943933426796,-0.44548136168128105,-26.083350314022947
0.08707100000000001,3.2963,3.3109828475461294,25.737710610591897,3.1342168657745875,-11.662156425322099,0.3506396403938158,43.658607458465234,-0.44471715945144763,-25.83524119964644
0.09761399999999999,3.5789,3.315379630095827,26.030327562971685,3.1363642896610893,-11.425558871510827,0.33272826906779474,43.95927098350368,-0.4439529572216141,-25.587132085269936
0.10815999999999999,3.8616,3.3197764126455245,26.322944515351473,3.1385117135475906,-11.188961317699558,0.3148168977417736,44.25993450854212,-0.44318875499178073,-25.339022970893428
0.1187,4.1442,3.324173195195222,26.615561467731254,3.140659137434092,-10.952363763888286,0.2969055264157525,44.56059803358056,-0.44242455276194725,-25.09091385651692
0.13080999999999998,4.4247,3.3307881149882888,26.906063415707617,3.143121438062569,-10.711797110493047,0.28258544697203264,44.86226268800189,-0.44167273898008014,-24.845441467911577
0.14290999999999998,4.7051,3.3374030347813552,27.196565363683973,3.145583738691047,-10.471230457097807,0.26826536752831276,45.16392734242321,-0.44092092519821297,-24.59996907930623
0.15502,4.9855,3.344017954574422,27.48706731166034,3.148046039319524,-10.230663803702566,0.2539452880845928,45.46559199684454,-0.44016911141634585,-24.354496690700888
0.16713,5.2659,3.3506328743674887,27.7775692596367,3.1505083399480016,-9.990097150307326,0.23962520864087294,45.76725665126586,-0.43941729763447873,-24.10902430209554
0.17924,5.5464,3.357247794160555,28.06807120761306,3.152970640576479,-9.749530496912087,0.22530512919715306,46.068921305687184,-0.4386654838526116,-23.8635519134902
0.19191,5.8221,3.3656037501922187,28.35699873894913,3.155605660801013,-9.505291661829835,0.2157432768004945,46.37123922248253,-0.43795663394684003,-23.621929774383624
0.20459000000000002,6.0979,3.373959706223882,28.6459262702852,3.158240681025547,-9.261052826747584,0.20618142440383594,46.673557139277875,-0.4372477840410685,-23.380307635277052
0.21725999999999998,6.3737,3.382315662255545,28.934853801621273,3.1608757012500805,-9.016813991665334,0.19661957200717736,46.97587505607322,-0.43653893413529693,-23.138685496170478
0.22994,6.6495,3.3906716182872088,29.223781332957344,3.1635107214746148,-8.772575156583082,0.1870577196105188,47.27819297286857,-0.4358300842295254,-22.897063357063907
0.24261,6.9252,3.399027574318872,29.512708864293415,3.1661457416991485,-8.52833632150083,0.17749586721386024,47.58051088966391,-0.4351212343237538,-22.655441217957332
0.25604,7.1972,3.4084462726629745,29.8008553066333,3.1687484025197628,-8.280871081359932,0.1720408752977793,47.88335525891972,-0.4344126687062989,-22.416673555618686
0.26947,7.4691,3.4178649710070763,30.089001748973182,3.171351063340376,-8.03340584121903,0.16658588338169836,48.18619962817553,-0.43370410308884394,-22.177905893280034
