本车_y,本车_x,目标车道前车_y,目标车道前车_x,目标车道后车_y,目标车道后车_x,原车道前车_y,原车道前车_x,原车道后车_y,原车道后车_x
0.0,0.0,3.0910947722568523,12.795622796025441,3.426393921347513,-49.83311454625323,-0.09157721024817533,28.182164630947454,-0.3057004151160214,-16.639920772183814
0.013787,0.19829000000000002,3.0914382773058047,13.097604917159867,3.424631366319388,-49.52967121667143,-0.09136664953091654,28.396351233262127,-0.3073932809255542,-16.399273491639143
0.027573,0.39658000000000004,3.091781782354756,13.399587038294294,3.4228688112912624,-49.226227887089635,-0.09115608881365772,28.610537835576793,-0.30908614673508694,-16.158626211094475
0.04136,0.59487,3.092125287403709,13.70156915942872,3.421106256263137,-48.92278455750784,-0.09094552809639894,28.82472443789146,-0.3107790125446197,-15.917978930549804
0.055146,0.7931600000000001,3.092468792452661,14.003551280563148,3.4193437012350123,-48.61934122792604,-0.09073496737914014,29.038911040206134,-0.31247187835415247,-15.677331650005137
0.06893300000000001,0.99146,3.092812297501613,14.305533401697573,3.417581146206887,-48.31589789834425,-0.09052440666188133,29.2530976425208,-0.31416474416368523,-15.436684369460465
0.082794,1.1927,3.0931016129511346,14.6060687281499,3.416376369632917,-48.011602684687816,-0.09031661649275194,29.468431868317513,-0.3186088227069813,-15.186471496311004
0.09665599999999999,1.3939,3.093390928400656,14.906604054602223,3.4151715930589464,-47.70730747103139,-0.09010882632362255,29.68376609411422,-0.32305290125027747,-14.93625862316154
0.11052000000000001,1.5952,3.0936802438501774,15.20713938105455,3.4139668164849764,-47.40301225737496,-0.08990103615449313,29.89910031991093,-0.32749697979357356,-14.68604575001208
0.12437999999999999,1.7964,3.093969559299699,15.507674707506876,3.4127620399110064,-47.09871704371854,-0.08969324598536375,30.114434545707642,-0.3319410583368697,-14.435832876862618
0.13824,1.9977,3.0942588747492206,15.808210033959199,3.411557263337036,-46.794421830062106,-0.08948545581623435,30.329768771504348,-0.3363851368801658,-14.185620003713154
0.15228,2.2028,3.0946083170188765,16.107348839903047,3.4110639233364544,-46.48839961938759,-0.08926129440487217,30.54668249338886,-0.3442067693235476,-13.92350080484888
0.16633,2.408,3.0949577592885325,16.406487645846894,3.4105705833358724,-46.182377408713066,-0.08903713299350996,30.763596215273367,-0.3520284017669294,-13.661381605984605
0.18037,2.6131,3.095307201558188,16.70562645179074,3.4100772433352904,-45.87635519803855,-0.08881297158214779,30.980509937157876,-0.35985003421031114,-13.399262407120329
0.19441,2.8183,3.0956566438278443,17.004765257734586,3.409583903334709,-45.57033298736404,-0.0885888101707856,31.19742365904239,-0.367671666653693,-13.137143208256056
