本车_y,本车_x,目标车道前车_y,目标车道前车_x,目标车道后车_y,目标车道后车_x,原车道前车_y,原车道前车_x,原车道后车_y,原车道后车_x
0.0,0.0,3.0392171547823104,6.5346286381080745,3.0365144393996406,-12.987599687821444,-0.9557212378477544,17.8731195955545,-0.5618129561004839,-16.141065658918308
0.0097498,0.18483,3.0365034238870203,6.7508649468418644,3.0368720170778474,-12.74819619621535,-0.9555541528350621,18.08657505800453,-0.5598864776747438,-15.898574387518511
0.0195,0.36967,3.0337896929917303,6.967101255575653,3.037229594756054,-12.508792704609254,-0.9553870678223696,18.300030520454563,-0.5579599992490035,-15.656083116118715
0.029249,0.5545,3.0310759620964394,7.183337564309443,3.037587172434261,-12.26938921300316,-0.9552199828096771,18.51348598290459,-0.5560335208232634,-15.413591844718917
0.038999,0.73933,3.02836223120115,7.3995738730432326,3.0379447501124677,-12.029985721397066,-0.9550528977969848,18.726941445354626,-0.5541070423975232,-15.171100573319121
0.048749,0.92416,3.0256485003058593,7.615810181777022,3.0383023277906744,-11.79058222979097,-0.9548858127842923,18.940396907804654,-0.552180563971783,-14.928609301919323
0.061939,1.0941,3.022817914999182,7.832112327920516,3.0384557268649885,-11.552257338628738,-0.9545942964899325,19.15422709721513,-0.5504137779980646,-14.688157177869984
0.075129,1.264,3.019987329692504,8.048414474064009,3.0386091259393018,-11.313932447466504,-0.9543027801955727,19.368057286625607,-0.5486469920243462,-14.447705053820641
0.08831900000000001,1.4340000000000002,3.0171567443858267,8.264716620207503,3.038762525013616,-11.075607556304272,-0.9540112639012129,19.58188747603608,-0.5468802060506277,-14.2072529297713
0.10151,1.6039,3.014326159079149,8.481018766350997,3.0389159240879295,-10.837282665142038,-0.9537197476068532,19.795717665446556,-0.5451134200769093,-13.966800805721961
0.1147,1.7738,3.0114955737724713,8.69732091249449,3.039069323162243,-10.598957773979805,-0.9534282313124933,20.009547854857033,-0.543346634103191,-13.726348681672619
0.12928,1.9375,3.008831167379376,8.913528807782882,3.0389691407133745,-10.361904536674853,-0.9530441364358122,20.223590084507872,-0.5416705048594487,-13.488224754423506
0.14386,2.1011,3.0061667609862806,9.129736703071273,3.0388689582645054,-10.124851299369903,-0.9526600415591311,20.437632314158712,-0.5399943756157064,-13.250100827174391
0.15844,2.2647,3.0035023545931843,9.345944598359665,3.0387687758156363,-9.88779806206495,-0.95227594668245,20.651674543809555,-0.5383182463719642,-13.011976899925276
0.17302,2.4283,3.0008379482000893,9.562152493648057,3.0386685933667676,-9.65074482476,-0.9518918518057689,20.865716773460395,-0.536642117128222,-12.773852972676163
0.1876,2.5919,2.9981735418069935,9.778360388936449,3.0385684109178985,-9.413691587455048,-0.9515077569290877,21.079759003111235,-0.5349659878844797,-12.535729045427047
0.20490999999999998,2.7464,2.9959054195717876,9.99434230200352,3.0381503170804844,-9.178163151725517,-0.9510677160462354,21.293802762129783,-0.5333269963130569,-12.300474567147194
0.22221999999999997,2.9009,2.993637297336581,10.21032421507059,3.0377322232430695,-8.942634715995984,-0.9506276751633831,21.507846521148327,-0.5316880047416341,-12.06522008886734
0.23953000000000002,3.0553,2.991369175101375,10.426306128137663,3.0373141294056554,-8.707106280266453,-0.9501876342805307,21.72189028016687,-0.5300490131702112,-11.829965610587488
0.25684,3.2098,2.9891010528661686,10.642288041204733,3.036896035568241,-8.471577844536922,-0.9497475933976784,21.93593403918542,-0.5284100215987885,-11.594711132307635
0.27415,3.3643,2.9868329306309622,10.858269954271805,3.0364779417308263,-8.23604940880739,-0.949307552514826,22.149977798203963,-0.5267710300273656,-11.359456654027781
0.29247,3.5114,2.985315745903887,11.073788104150845,3.035735647901417,-8.002146988398762,-0.9488700516609697,22.363886797342936,-0.5253141865503498,-11.128807770835374
0.3108,3.6585,2.9837985611768123,11.289306254029885,3.0349933540720073,-7.768244567990132,-0.9484325508071133,22.577795796481904,-0.523857343073334,-10.898158887642968
0.32911999999999997,3.8057,2.982281376449737,11.504824403908923,3.034251060242598,-7.534342147581503,-0.947995049953257,22.791704795620877,-0.5224004995963181,-10.667510004450559
0.34744,3.9528,2.9807641917226624,11.720342553787965,3.0335087664131883,-7.300439727172876,-0.9475575490994007,23.00561379475985,-0.5209436561193024,-10.436861121258154
0.36577,4.1,2.979247006995587,11.935860703667004,3.032766472583779,-7.066537306764246,-0.9471200482455444,23.21952279389882,-0.5194868126422865,-10.206212238065746
0.38127,4.244,2.9787659816194996,12.150708059061937,3.0316966735991056,-6.834404020251203,-0.9467459223301319,23.43314544711151,-0.5183516698072985,-9.981638585094288
0.39676999999999996,4.388,2.978284956243411,12.365555414456868,3.0306268746144323,-6.602270733738157,-0.9463717964147194,23.6467681003242,-0.5172165269723106,-9.75706493212283
0.41228000000000004,4.532,2.9778039308673234,12.580402769851798,3.029557075629759,-6.3701374472251135,-0.9459976704993067,23.860390753536887,-0.5160813841373226,-9.532491279151373
0.42778,4.676,2.9773229054912353,12.795250125246731,3.0284872766450857,-6.13800416071207,-0.9456235445838943,24.07401340674958,-0.5149462413023347,-9.307917626179915
0.44328,4.82,2.9768418801151473,13.010097480641662,3.0274174776604124,-5.9058708741990245,-0.9452494186684817,24.287636059962267,-0.5138110984673467,-9.083343973208457
0.45596000000000003,4.9644,2.977228346354023,13.224322250741887,3.026106391463515,-5.675769614500099,-0.9449098762423469,24.501000077828998,-0.5131214962907902,-8.866721797339881
0.46863999999999995,5.1089,2.9776148125928987,13.438547020842112,3.0247953052666174,-5.445668354801171,-0.9445703338162119,24.714364095695725,-0.5124318941142334,-8.650099621471304
0.48131,5.2533,2.9780012788317745,13.652771790942335,3.0234842190697195,-5.215567095102244,-0.944230791390077,24.927728113562456,-0.5117422919376768,-8.433477445602728
0.49399,5.3977,2.97838774507065,13.866996561042562,3.0221731328728225,-4.985465835403318,-0.9438912489639422,25.141092131429186,-0.5110526897611202,-8.216855269734152
0.50667,5.5421,2.978774211309526,14.081221331142785,3.0208620466759246,-4.755364575704391,-0.9435517065378072,25.354456149295913,-0.5103630875845635,-8.000233093865575
0.51881,5.6873,2.9797519175805616,14.294920172684215,3.019434440403633,-4.527546568813852,-0.943203036911054,25.56765591079959,-0.5102122936183783,-7.792966971816373
0.53096,5.8325,2.9807296238515972,14.508619014225644,3.0180068341313406,-4.299728561923313,-0.9428543672843006,25.780855672303268,-0.510061499652193,-7.5857008497671705
0.5431,5.9778,2.9817073301226324,14.722317855767074,3.016579227859048,-4.071910555032775,-0.9425056976575472,25.994055433806942,-0.5099107056860077,-7.378434727717968
0.55525,6.122999999999999,2.9826850363936686,14.936016697308503,3.0151516215867566,-3.8440925481422368,-0.942157028030794,26.20725519531062,-0.5097599117198226,-7.1711686056687665
0.56739,6.2682,2.9836627426647038,15.149715538849932,3.013724015314464,-3.6162745412516983,-0.9418083584040406,26.420454956814297,-0.5096091177536373,-6.963902483619563
0.57989,6.4139,2.9850511793553003,15.362941142035744,3.0122121030736966,-3.3911060652387164,-0.9414514770708795,26.63333437312782,-0.5097950328116007,-6.7641280672448385
0.59238,6.5597,2.9864396160458964,15.576166745221553,3.010700190832928,-3.1659375892257344,-0.9410945957377184,26.846213789441343,-0.509980947869564,-6.564353650870112
