d_pre_goal,d_tail_goal,d_pre_raw,interval_pre,interval_tail,v_x,v_y,delta_v_goal,delta_v_raw,delta_a_x,delta_a_y,a_x,a_y
8.11409909714419,21.443117969540907,29.515282031152537,9.959584540559604,11.744735683315383,1.380787608697176,0.24654830967847374,-3.2802316852610147,-2.6087937043534737,0.0,0.0,0.0,0.0
8.179703730849411,21.35702922560681,29.567457905239607,9.951138863240118,11.762868343274306,1.380787608697176,0.24654830967847374,-3.2802316852610147,-2.6087937043534737,0.0,0.0,0.0,0.0
8.245308364554631,21.27094048167271,29.61963377932672,9.942693185920803,11.781001003233314,1.3807876086950444,0.2465483096742105,-3.2802316852610147,-2.6087937043556053,-5.329070518200751e-09,-1.0658141036401503e-08,-1.0658141036401503e-10,-2.1316282072803006e-10
8.310912998259852,21.18485173773861,29.671809653413746,9.934247508601402,11.799133663192237,1.380787608697176,0.24654830967847374,-3.2802316852610147,-2.608793704351342,0.0,0.0,0.0,0.0
8.376517631965072,21.09876299380447,29.723985527500858,9.925801831282087,11.817266323151244,1.3807876086950444,0.2465483096742105,-3.2802316852610147,-2.6087937043556053,-5.329070518200751e-09,-1.0658141036401503e-08,-1.0658141036401503e-10,-2.1316282072803006e-10
8.442122265670292,21.012674249870415,29.776161401587927,9.9173561539626,11.835398983110167,1.380787608697176,0.24654830967847374,-3.2802316852610147,-2.6087937043534737,0.0,0.0,0.0,0.0
8.500512540017283,20.933450385549605,29.820374173903375,9.896515757770857,11.841184558552982,1.7242520629764613,0.8648170815888534,-2.919513717349531,-2.2106386157723534,858.6611356982132,1545.6719297759491,17.173222713964265,30.913438595518983
8.558902814364359,20.85422652122871,29.864586946218907,9.875675361579027,11.846970133995711,1.7242520629743296,0.8648170815931167,-2.9195137173537944,-2.2106386157766167,858.6611356928842,1545.6719297866073,17.173222713857683,30.913438595732146
8.617293088711392,20.775002656907944,29.908799718534354,9.854834965387198,11.85275570943844,1.7242520629764613,0.8648170815888534,-2.9195137173516628,-2.2106386157723534,858.6611356982132,1545.6719297759491,17.173222713964265,30.913438595518983
8.675683363058425,20.69577879258709,29.953012490849844,9.833994569195369,11.85854128488117,1.7242520629764613,0.8648170815931167,-2.9195137173516628,-2.210638615774485,858.6611356982132,1545.6719297866073,17.173222713964265,30.913438595732146
8.734073637405501,20.61655492826624,29.997225263165333,9.81315417300354,11.864326860323985,1.7242520629743296,0.8648170815888534,-2.9195137173537944,-2.210638615774485,858.6611356928842,1545.6719297759491,17.173222713857683,30.913438595518983
8.784152753975647,20.54570170932837,30.03230863344247,9.786111786770732,11.86443992878145,2.142434702484053,1.1487425684393315,-2.503955828507287,-1.7541685138567686,1904.1177344671921,2255.4856469021443,38.082354689343845,45.10971293804289
8.834231870545793,20.474848490390414,30.067392003719604,9.75906940053784,11.864552997238917,2.1424347024819212,1.1487425684435948,-2.503955828507287,-1.7541685138567686,1904.1177344618632,2255.4856469128026,38.08235468923726,45.10971293825605
8.884310987115938,20.403995271452544,30.10247537399674,9.732027014305032,11.864666065696468,2.142434702484053,1.1487425684393315,-2.503955828507287,-1.7541685138567686,1904.1177344671921,2255.4856469021443,38.082354689343845,45.10971293804289
8.934390103686084,20.33314205251463,30.137558744273917,9.704984628072225,11.864779134153935,2.1424347024819212,1.1487425684393315,-2.503955828507287,-1.7541685138589003,1904.1177344618632,2255.4856469021443,38.08235468923726,45.10971293804289
8.98446922025623,20.26228883357672,30.17264211455101,9.677942241839418,11.864892202611486,2.142434702484053,1.1487425684393315,-2.503955828507287,-1.754168513854637,1904.1177344671921,2255.4856469021443,38.082354689343845,45.10971293804289
9.028063244414753,20.19878662504523,30.200063957666202,9.641579160253542,11.856547131931393,2.5090065168527076,1.5717128052799012,-2.1797012079261435,-1.3710921557596123,2820.547270388829,3312.9112390035684,56.41094540777658,66.25822478007137
9.071657268573318,20.135284416513784,30.227485800781352,9.605216078667752,11.84820206125147,2.5090065168527076,1.571712805275638,-2.179701207928275,-1.3710921557574807,2820.547270388829,3312.9112389929105,56.41094540777658,66.25822477985821
9.115251292731799,20.071782207982338,30.2549076438965,9.568852997081791,11.839856990571377,2.509006516854839,1.5717128052799012,-2.179701207924012,-1.3710921557574807,2820.547270394158,3312.9112390035684,56.41094540788316,66.25822478007137
9.158845316890364,20.00827999945085,30.28232948701165,9.532489915496,11.831511919891454,2.5090065168527076,1.571712805275638,-2.179701207928275,-1.3710921557574807,2820.547270388829,3312.9112389929105,56.41094540777658,66.25822477985821
9.202439341048887,19.944777790919403,30.3097513301268,9.49612683391004,11.823166849211361,2.5090065168527076,1.5717128052799012,-2.1797012079261435,-1.3710921557574807,2820.547270388829,3312.9112390035684,56.41094540777658,66.25822478007137
9.241807652443512,19.88702939940444,30.33132530098179,9.455534737393236,11.81184478482615,2.7950289279203844,1.720441680826923,-1.9684155697312633,-1.078698542749379,3535.6032980580208,3684.733427871123,70.71206596116042,73.69466855742246
9.281175963838223,19.829281007889477,30.35289927183682,9.414942640876347,11.800522720440853,2.7950289279182527,1.720441680826923,-1.9684155697355266,-1.0786985427515106,3535.603298052692,3684.733427871123,70.71206596105384,73.69466855742246
9.32054427523289,19.771532616374515,30.37447324269185,9.374350544359544,11.789200656055641,2.7950289279182527,1.720441680826923,-1.968415569733395,-1.0786985427515106,3535.603298052692,3684.733427871123,70.71206596105384,73.69466855742246
9.359912586627601,19.713784224859552,30.39604721354688,9.33375844784274,11.77787859167043,2.7950289279182527,1.7204416808226597,-1.9684155697355266,-1.0786985427515106,3535.603298052692,3684.733427860465,70.71206596105384,73.6946685572093
9.399280898022269,19.656035833344546,30.41762118440191,9.293166351325851,11.766556527285218,2.7950289279182527,1.720441680826923,-1.968415569733395,-1.0786985427515106,3535.603298052692,3684.733427871123,70.71206596105384,73.69466855742246
