d_pre_goal,d_tail_goal,d_pre_raw,interval_pre,interval_tail,v_x,v_y,delta_v_goal,delta_v_raw,delta_a_x,delta_a_y,a_x,a_y
21.794413671616866,53.80494635246836,32.143333027129785,13.033039846940312,13.558779031506532,16.295422230303558,-0.720936478651879,-5.810566627831548,-0.497345734217447,0.0,0.0,0.0,0.0
21.910625004173497,53.84048967396096,32.153279941814134,13.065662558982751,13.574464681528951,16.295422230303558,-0.720936478651879,-5.810566627831548,-0.497345734217447,0.0,0.0,0.0,0.0
22.026836336730128,53.8760329954536,32.16322685649848,13.098285271025105,13.59015033155137,16.295422230303558,-0.720936478651879,-5.810566627831548,-0.497345734217447,0.0,0.0,0.0,0.0
22.143047669286716,53.91157631694624,32.17317377118283,13.130907983067544,13.60583598157379,16.29542223030569,-0.720936478651879,-5.810566627829417,-0.497345734217447,5.329070518200751e-09,0.0,1.0658141036401503e-10,0.0
22.259259001843347,53.94711963843888,32.18312068586718,13.163530695109813,13.621521631596124,16.295422230303558,-0.7209364786476158,-5.810566627831548,-0.497345734217447,0.0,1.0658141036401503e-08,0.0,2.1316282072803006e-10
22.375470334399978,53.982662959931474,32.19306760055153,13.196153407152167,13.637207281618544,16.295422230303558,-0.720936478651879,-5.810566627831548,-0.497345734217447,0.0,0.0,0.0,0.0
22.48739943776414,54.0244234075751,32.20277265779117,13.17659226041269,13.59942337351498,16.639279015878827,1.9492320543491815,-5.596455168208081,-0.4852528619821328,859.6419639381736,6675.421332502651,17.192839278763472,133.50842665005302
22.5993285411283,54.06618385521877,32.212477715030815,13.157031113673042,13.561639465411247,16.639279015878827,1.9492320543534447,-5.596455168208081,-0.4852528619821328,859.6419639381736,6675.42133251331,17.192839278763472,133.5084266502662
22.711257644492377,54.107944302862435,32.22218277227046,13.13746996693348,13.523855557307684,16.63927901588096,1.9492320543491815,-5.596455168203818,-0.4852528619821328,859.6419639435027,6675.421332502651,17.192839278870053,133.50842665005302
22.82318674785654,54.1497047505061,32.2318878295101,13.117908820193833,13.48607164920395,16.639279015878827,1.9492320543534447,-5.596455168208081,-0.4852528619821328,859.6419639381736,6675.42133251331,17.192839278763472,133.5084266502662
22.9351158512207,54.19146519814973,32.24159288674974,13.098347673454185,13.448287741100302,16.639279015878827,1.9492320543534447,-5.596455168208081,-0.4852528619821328,859.6419639381736,6675.42133251331,17.192839278763472,133.5084266502662
23.040565559129746,54.24139997285286,32.24713021327503,13.051220886184836,13.381736822270199,17.09215138150526,3.3904615499594115,-5.272485395452264,-0.276866326264269,1991.8228780042568,10278.495071528227,39.83645756008514,205.56990143056453
23.14601526703875,54.29133474755599,32.25266753980031,13.004094098915402,13.315185903440096,17.09215138150526,3.3904615499636748,-5.272485395450133,-0.276866326264269,1991.8228780042568,10278.495071538884,39.83645756008514,205.5699014307777
23.251464974947837,54.341269522259125,32.2582048663256,12.956967311645883,13.248634984609993,17.09215138150313,3.3904615499636748,-5.272485395454396,-0.276866326264269,1991.8228779989277,10278.495071538884,39.836457559978555,205.5699014307777
23.35691468285684,54.39120429696226,32.263742192850884,12.909840524376534,13.18208406577989,17.09215138150526,3.3904615499594115,-5.272485395450133,-0.276866326264269,1991.8228780042568,10278.495071528227,39.83645756008514,205.56990143056453
23.462364390765885,54.44113907166539,32.26927951937617,12.8627137371071,13.115533146949787,17.09215138150526,3.3904615499636748,-5.272485395452264,-0.276866326264269,1991.8228780042568,10278.495071538884,39.83645756008514,205.5699014307777
23.559171341897155,54.500796916125125,32.26769520455433,12.803821348498303,13.036000036632231,17.628877496526485,4.029983058805442,-4.840347556563529,0.07921574109204244,3333.6381655573177,11877.298843643302,66.67276331114635,237.54597687286605
23.655978293028426,54.56045476058486,32.266110889732445,12.744928959889592,12.95646692631476,17.628877496526485,4.029983058801179,-4.840347556563529,0.07921574109417406,3333.6381655573177,11877.298843632643,66.67276331114635,237.5459768726529
23.752785244159696,54.62011260504468,32.26452657491056,12.68603657128088,12.876933815997205,17.628877496528617,4.029983058805442,-4.840347556563529,0.07921574109417406,3333.638165562647,11877.298843643302,66.67276331125294,237.54597687286605
23.849592195290967,54.67977044950442,32.26294226008868,12.627144182672168,12.79740070567965,17.628877496526485,4.029983058801179,-4.840347556563529,0.07921574109417406,3333.6381655573177,11877.298843632643,66.67276331114635,237.5459768726529
23.946399146422237,54.73942829396415,32.26135794526684,12.568251794063457,12.717867595362094,17.628877496526485,4.029983058805442,-4.840347556563529,0.07921574109204244,3333.6381655573177,11877.298843643302,66.67276331114635,237.54597687286605
24.035348495497814,54.80744887577612,32.252260036883015,12.489062879683104,12.616914490932032,18.10561535546995,5.082747300036772,-4.447467453778842,0.45489541919110366,4525.482812915981,14509.209446721627,90.50965625831964,290.18418893443254
24.12429784457335,54.87546945758808,32.24316212849919,12.409873965302836,12.51596138650197,18.10561535546995,5.0827473000325085,-4.44746745377671,0.45489541919110366,4525.482812915981,14509.20944671097,90.50965625831964,290.1841889342194
24.213247193648968,54.94349003940005,32.234064220115414,12.330685050922398,12.41500828207191,18.10561535546782,5.082747300036772,-4.447467453780973,0.45489541918897203,4525.482812910653,14509.209446721627,90.50965625821306,290.18418893443254
24.302196542724502,55.01151062121201,32.22496631173159,12.25149613654213,12.314055177641848,18.10561535546995,5.0827473000325085,-4.44746745377671,0.45489541919110366,4525.482812915981,14509.20944671097,90.50965625831964,290.1841889342194
24.39114589180008,55.079531203023976,32.21586840334777,12.172307222161777,12.213102073211786,18.10561535546995,5.082747300036772,-4.447467453778842,0.45489541919110366,4525.482812915981,14509.209446721627,90.50965625831964,290.18418893443254
24.47382669360404,55.153968071994996,32.2003086667701,12.068430640675928,12.087411657888822,18.49062934717267,6.326484692246481,-4.134040090197999,0.7779868288835701,5488.017792172784,17618.5529272459,109.76035584345567,352.371058544918
24.556507495408,55.22840494096597,32.184748930192384,11.964554059189993,11.961721242565773,18.49062934717267,6.3264846922507445,-4.134040090197999,0.7779868288857017,5488.017792172784,17618.552927256558,109.76035584345567,352.3710585451312
24.639188297211916,55.30284180993699,32.16918919361471,11.860677477704144,11.836030827242809,18.49062934717267,6.326484692246481,-4.134040090195867,0.7779868288835701,5488.017792172784,17618.5529272459,109.76035584345567,352.371058544918
24.721869099015876,55.37727867890797,32.153629457037,11.756800896218294,11.710340411919844,18.49062934717267,6.326484692246481,-4.134040090197999,0.7779868288857017,5488.017792172784,17618.5529272459,109.76035584345567,352.371058544918
24.804549900819836,55.45171554787899,32.13806972045933,11.65292431473236,11.584649996596795,18.49062934717267,6.3264846922507445,-4.134040090197999,0.7779868288835701,5488.017792172784,17618.552927256558,109.76035584345567,352.3710585451312
