d_pre_goal,d_tail_goal,d_pre_raw,interval_pre,interval_tail,v_x,v_y,delta_v_goal,delta_v_raw,delta_a_x,delta_a_y,a_x,a_y
47.410658081350974,16.492730873361396,24.701336688677358,7.070511898565144,4.879151587053059,12.585750000000218,2.037638779361828,4.723868271845788,8.313561790306778,0.0,0.0,0.0,0.0
47.31618071591406,16.627009765167017,24.535065452871223,7.0306025585342695,4.8391408619739025,12.585750000000218,2.037638779361828,4.723868271845788,8.313561790306778,0.0,0.0,0.0,0.0
47.2217033504771,16.76128865697268,24.368794217065044,6.990690222856784,4.799127141248306,12.585750000000218,2.037788561688103,4.72386827184792,8.31356179030891,0.0,0.3744558156881794,0.0,0.0074891163137635886
47.127225985040184,16.895567548778303,24.20252298125891,6.95078088282591,4.759116416169235,12.585750000000218,2.037638779361828,4.723868271845788,8.313561790306778,0.0,0.0,0.0,0.0
47.03274861960327,17.029846440583967,24.036251745452773,6.910871542795036,4.719105691090164,12.585750000000218,2.037638779361828,4.723868271845788,8.313561790306778,0.0,0.0,0.0,0.0
46.93827125416635,17.164125332389546,23.869980509646638,6.870959207117551,4.679091970364482,12.585749999998086,2.0377885616923663,4.723868271845788,8.313561790306778,-5.329070518200751e-09,0.37445582634632046,-1.0658141036401503e-10,0.007489116526926409
46.83534564623888,17.306754194838277,23.69464158791341,6.831298855524949,4.638689618686442,13.008750000000191,2.030449227653719,5.146280396373726,8.76694608666142,1057.4999999999334,-17.973879270272164,21.14999999999867,-0.3594775854054433
46.73234503831134,17.449458057287032,23.519227666180115,6.791638503932262,4.5982872670082315,13.012500000001381,2.030449227657982,5.150030396377048,8.770696086664742,1066.8750000029092,-17.973879259614023,21.337500000058185,-0.35947758519228046
46.62934443038388,17.5921619197357,23.343813744446905,6.75197815233966,4.557884915330192,13.01249999999925,2.030449227653719,5.1500303963727845,8.770696086660479,1066.87499999758,-17.973879270272164,21.337499999951604,-0.3594775854054433
46.52634382245638,17.734865782184414,23.168399822713695,6.712305818160786,4.517470581065879,13.01249999999925,2.0310483569673465,5.150030396374916,8.770696086660479,1066.87499999758,-16.476055986203164,21.337499999951604,-0.3295211197240633
46.423343214528884,17.87756964463317,22.9929859009804,6.6726634404474225,4.477086203267078,13.012500000001381,2.029550533691804,5.150030396374916,8.770696086664742,1066.8750000029092,-20.22061417505938,21.337500000058185,-0.40441228350118763
46.31798236812351,18.02322061827671,22.816485506462428,6.630588783593424,4.433701603733567,13.147499999999468,2.1658524514549526,5.268042320268762,8.825019725898642,1404.3749999981258,320.5341802328121,28.087499999962517,6.410683604656242
46.21262152171809,18.16887159192025,22.639985111944412,6.588544083204937,4.390346960665653,13.147499999999468,2.16435462817941,5.268042320270894,8.825019725900773,1404.3749999981258,316.7896220439559,28.087499999962517,6.335792440879118
46.10726067531267,18.314522565563877,22.463484717426354,6.546499382816364,4.346992317597568,13.1475000000016,2.1643546281836734,5.268042320270894,8.825019725902905,1404.375000003455,316.78962205461403,28.0875000000691,6.335792441092281
46.0018998289073,18.460173539207418,22.28698432290838,6.504424725962451,4.303607718064143,13.147499999999468,2.1658524514549526,5.268042320268762,8.825019725898642,1404.3749999981258,320.5341802328121,28.087499999962517,6.410683604656242
45.896388982501875,18.605974512850963,22.11033392839036,6.462380025573964,4.260253074996143,13.154999999999717,2.16435462817941,5.275542320271143,8.832519725901022,1423.1249999987483,316.7896220439559,28.462499999974966,6.335792440879118
45.79635688814608,18.7468286050607,21.94005573681484,6.417954545300262,4.213950261193446,12.899999999999778,2.3021543692181012,5.0016047177898315,8.51390957877598,785.6249999989018,661.2889746406836,15.712499999978036,13.225779492813672
45.69617479379028,18.88783269727044,21.769627545239317,6.373529065026645,4.167647447390834,12.907500000000027,2.302154369213838,5.0091047177900805,8.521409578776229,804.3749999995242,661.2889746300255,16.087499999990484,13.225779492600509
45.595992699434476,19.02883678948018,21.599199353663835,6.329133541218539,4.121374590053733,12.907500000000027,2.3006565459425588,5.0091047177900805,8.521409578774097,804.3749999995242,657.5444164518274,16.087499999990484,13.150888329036547
45.49596060507868,19.169690881689917,21.428921162088315,6.284708060944922,4.0750717762511215,12.899999999999778,2.302154369213838,5.0016047177898315,8.51390957877598,785.6249999989018,661.2889746300255,15.712499999978036,13.225779492600509
45.39577851072288,19.310694973899658,21.25849297051279,6.240282580671305,4.02876896244851,12.907500000000027,2.302154369213838,5.0091047177900805,8.521409578776229,804.3749999995242,661.2889746300255,16.087499999990484,13.225779492600509
45.28886148867855,19.458860246588685,21.081398301990475,6.1843046946869435,3.9702812970714945,13.267499999999188,2.90278150132508,5.345851102216415,8.854733426115757,1704.3749999974266,2162.856804908131,34.087499999948534,43.25713609816262
45.18194446663418,19.607025519277798,20.904303633468118,6.1283268087024965,3.9117936316943087,13.26750000000132,2.9027815013293434,5.345851102218546,8.854733426117889,1704.3750000027558,2162.856804918789,34.087500000055115,43.25713609837578
45.07502744458985,19.755190791966825,20.72720896494576,6.072348922718135,3.8533059663172935,13.267499999999188,2.90278150132508,5.345851102216415,8.854733426117889,1704.3749999974266,2162.856804908131,34.087499999948534,43.25713609816262
44.968260422545484,19.903206064655933,20.550264296423407,6.016371036733773,3.7948183009402783,13.260000000001071,2.90278150132508,5.338351102218297,8.84723342611764,1685.6250000021332,2162.856804908131,33.71250000004267,43.25713609816262
44.861343400501156,20.05137133734496,20.373169627901092,5.960393150749326,3.736330635563178,13.267499999999188,2.90278150132508,5.345851102216415,8.854733426115757,1704.3749999974266,2162.856804908131,34.087499999948534,43.25713609816262
44.74303908340961,20.21140709472975,20.183842087425276,5.8917591482370995,3.664800120995551,13.859999999999673,3.5558324479609382,5.915215854577127,9.466377023790784,3185.6249999986376,3795.484171497776,63.71249999997275,75.90968342995552
44.62473476631807,20.371442852114498,19.994514546949503,5.823095189259277,3.5932396499624133,13.859999999999673,3.5573302712364807,5.915215854577127,9.466377023788652,3185.6249999986376,3799.228729686632,63.71249999997275,75.98457459373265
44.506430449226485,20.53147860949933,19.805187006473645,5.75443123028154,3.521679178929361,13.860000000001804,3.5573302712322175,5.915215854579259,9.466377023792916,3185.6250000039663,3799.228729675974,63.71250000007933,75.98457459351948
44.388126132134985,20.69151436688408,19.61585946599783,5.685767271303888,3.4501187078963085,13.859999999999673,3.5573302712322175,5.9152158545749955,9.466377023790784,3185.6249999986376,3799.228729675974,63.71249999997275,75.98457459351948
44.26982181504344,20.85155012426887,19.426531925522056,5.617103312326151,3.378558236863256,13.859999999999673,3.5573302712322175,5.915215854577127,9.466377023788652,3185.6249999986376,3799.228729675974,63.71249999997275,75.98457459351948
44.14953682907,21.013880904008346,19.233458287185485,5.534775927612003,3.2932660708605397,13.972499999999144,4.2523202694894735,6.01424929867207,9.65368191682856,3466.8749999973156,5536.703725319114,69.33749999994632,110.73407450638229
44.02940184309652,21.17606168374786,19.040534648848876,5.452478499363281,3.208003861323249,13.965000000001027,4.250822446213931,6.006749298673952,9.646181916830443,3448.1250000020223,5532.959167130258,68.96250000004045,110.65918334260516
43.909266857123086,21.33824246348729,18.84761101051231,5.370181071114644,3.1227416517860433,13.964999999998895,4.250822446213931,6.006749298671821,9.646181916828311,3448.1249999966935,5532.959167130258,68.96249999993387,110.65918334260516
43.7889818711496,21.50057324322681,18.65453737217574,5.287883642865921,3.0374794422487525,13.972500000001276,4.250822446213931,6.014249298674201,9.65368191682856,3466.875000002645,5532.959167130258,69.3375000000529,110.65918334260516
43.668846885176166,21.662754022966283,18.461613733839172,5.205586214617284,2.9522172327114617,13.964999999998895,4.250822446213931,6.006749298671821,9.646181916828311,3448.1249999966935,5532.959167130258,68.96249999993387,110.65918334260516
43.54244182321595,21.831996219620933,18.260733312012732,5.128002420433347,2.871403729021523,14.317499999999939,4.035135895030351,6.320253098010653,10.044021091322008,4329.374999999302,4993.742789171307,86.58749999998605,99.87485578342614
43.415886761255734,22.00138841627559,18.059702890186287,5.0504485827147505,2.7906201817969247,14.325000000000188,4.033638071763335,6.327753098010902,10.051521091322257,4348.1249999999245,4989.998231003767,86.9624999999985,99.79996462007534
43.28948169929552,22.17063061293028,17.858822468359804,4.9728647885308135,2.709806678106986,14.317499999999939,4.035135895030351,6.320253098010653,10.04402109132414,4329.374999999302,4993.742789171307,86.58749999998605,99.87485578342614
