d_pre_goal,d_tail_goal,d_pre_raw,interval_pre,interval_tail,v_x,v_y,delta_v_goal,delta_v_raw,delta_a_x,delta_a_y,a_x,a_y
20.22902297779399,13.928487986658666,24.25803547147501,10.819971646822239,10.31855512584184,15.979500000000968,1.0731825711019383,4.451756318189126,1.5312497842394635,0.0,0.0,0.0,0.0
20.139987851430206,14.020010999123869,24.227410475790222,10.802416080651113,10.298600009335217,15.979500000000968,1.0731825711019383,4.451756318189126,1.5312497842394635,0.0,0.0,0.0,0.0
20.05095272506651,14.111534011588986,24.196785480105518,10.784861734230901,10.278646112579423,15.979499999998836,1.0731215835605212,4.451756318184863,1.5312497842352002,-5.329070518200751e-09,-0.15246885354258666,-1.0658141036401503e-10,-0.003049377070851733
19.961917598702726,14.20305702405419,24.16616048442073,10.767305253246633,10.258690081259573,15.979500000000968,1.0732283117633301,4.451756318189126,1.5312497842394635,0.0,0.11435165347961629,0.0,0.0022870330695923258
19.872867472339024,14.294595036519311,24.13552048873602,10.74974877226228,10.238734049939723,15.980249999999074,1.0732283117633301,4.452506318185101,1.5319997842354383,1.87499999526608,0.11435165347961629,0.0374999999053216,0.0022870330695923258
19.783847345975246,14.38610304898451,24.104910493051236,10.73219534065521,10.218781067997071,15.97875000000073,1.0730758429033926,4.451006318188888,1.5304997842392254,-1.8750000005951506,-0.2668204963640619,-0.03750000001190301,-0.005336409927281238
19.690238667165687,14.486970140017462,24.072829540203486,10.711035809463908,10.191665572452848,16.440000000000055,1.431682603701745,4.680433940477968,1.604047642387485,1151.2499999977165,896.2500814995167,23.024999999954332,17.925001629990334
19.596629988356128,14.587837231050415,24.040748587355736,10.68987932764989,10.16455312628591,16.440000000000055,1.4315301348375442,4.680433940477968,1.604047642387485,1151.2499999977165,895.8689093390149,23.024999999954332,17.917378186780297
19.503171309546616,14.688554322083405,24.00881763450795,10.668722845835788,10.137440680118885,16.432499999999806,1.4315301348418075,4.672933940475588,1.5965476423893676,1132.4999999970942,895.868909349673,22.649999999941883,17.91737818699346
19.409562630737057,14.789421413116358,23.9767366816602,10.647563314644486,10.110325184574748,16.440000000000055,1.431682603701745,4.680433940477968,1.604047642387485,1151.2499999977165,896.2500814995167,23.024999999954332,17.925001629990334
19.315953951927497,14.89028850414931,23.94465572881245,10.626406832830384,10.083212738407724,16.440000000000055,1.4315301348418075,4.680433940477968,1.604047642387485,1151.2499999977165,895.868909349673,23.024999999954332,17.91737818699346
19.223678395246978,14.99571660499474,23.914079755252175,10.598446251715103,10.044704774324742,16.672499999999246,1.9987142973306504,4.613777834025967,1.528798678013743,1732.4999999956958,2313.82931557178,34.649999999913916,46.27658631143561
19.13140283856646,15.10114470584017,23.8835037816919,10.570479571845425,10.006190711487449,16.672499999999246,1.9990192350505254,4.613777834025967,1.528798678013743,1732.4999999956958,2314.5916598714675,34.649999999913916,46.291833197429355
19.039127281885897,15.206572806685642,23.852927808131625,10.542515941352946,9.967679698027268,16.672500000001378,1.998866766190588,4.613777834028099,1.528798678013743,1732.5000000010248,2314.210487721624,34.6500000000205,46.28420975443248
18.946851725205377,15.312000907531072,23.82235183457135,10.514552310860466,9.929168684567259,16.672499999999246,1.9988667661863246,4.613777834025967,1.528798678013743,1732.4999999956958,2314.210487710966,34.649999999913916,46.28420975421932
18.854576168524858,15.417429008376502,23.791775861011075,10.486619174140145,9.890688164879236,16.672499999999246,1.9973420775826867,4.613777834025967,1.528798678013743,1732.4999999956958,2310.398766201871,34.649999999913916,46.20797532403742
18.768279415719107,15.524489823287425,23.763164284355398,10.450928371247102,9.837994581446907,16.77000000000035,2.6941247718241357,4.31483764028755,1.4305788327838798,1976.2499999984584,4052.3555018054935,39.52499999996917,81.04711003610987
18.681982662913313,15.631550638198306,23.73455270769972,10.415237568354058,9.785300998014662,16.77000000000035,2.6941247718198724,4.3148376402896815,1.4305788327838798,1976.2499999984584,4052.355501794835,39.52499999996917,81.04711003589671
